File,Total Matches,abstract_matches,acknowledgements_matches,appendix_matches,conclusion_matches,experiments_matches,introduction_matches,methods_matches,other_matches,references_matches,related_work_matches,results_matches
aaai_2025/AAAI_2025_34557,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34558,2,0,0,0,0,0,1,0,1,0,0,0
aaai_2025/AAAI_2025_34559,2,0,0,0,0,2,0,0,0,0,0,0
aaai_2025/AAAI_2025_34560,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34561,3,0,0,0,0,2,0,0,0,1,0,0
aaai_2025/AAAI_2025_34562,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34563,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34564,1,0,0,0,0,0,0,0,1,0,0,0
aaai_2025/AAAI_2025_34565,5,0,0,0,0,0,0,0,0,4,1,0
aaai_2025/AAAI_2025_34566,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34617,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34618,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34619,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34620,12,1,0,0,0,5,0,0,5,1,0,0
aaai_2025/AAAI_2025_34621,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34622,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34623,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34624,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34625,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34626,5,0,0,0,0,1,0,0,0,0,0,4
aaai_2025/AAAI_2025_34627,3,0,0,0,0,0,0,0,1,2,0,0
aaai_2025/AAAI_2025_34628,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34629,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34630,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34631,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34632,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34633,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34634,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34635,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34636,1,0,0,0,0,0,1,0,0,0,0,0
aaai_2025/AAAI_2025_34637,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34638,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34639,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34640,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34641,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34642,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34643,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34644,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34645,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34646,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34647,2,0,0,0,0,1,0,0,0,1,0,0
aaai_2025/AAAI_2025_34648,2,0,0,0,0,2,0,0,0,0,0,0
aaai_2025/AAAI_2025_34649,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34650,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34651,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34652,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34653,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34654,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34655,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34656,6,0,0,0,0,3,0,0,0,1,0,2
aaai_2025/AAAI_2025_34657,1,0,0,0,0,1,0,0,0,0,0,0
aaai_2025/AAAI_2025_34658,6,0,0,0,0,0,0,1,1,2,2,0
aaai_2025/AAAI_2025_34659,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34660,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34661,4,0,0,0,0,0,1,1,0,2,0,0
aaai_2025/AAAI_2025_34662,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34663,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34664,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34665,1,0,0,0,0,0,1,0,0,0,0,0
aaai_2025/AAAI_2025_34666,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34768,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34769,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34770,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34771,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34772,3,0,0,0,0,1,0,0,1,0,0,1
aaai_2025/AAAI_2025_34773,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34774,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34775,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34776,2,0,0,0,0,0,0,0,1,1,0,0
aaai_2025/AAAI_2025_34777,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34778,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34779,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34780,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34781,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34782,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34783,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34784,7,0,0,0,0,0,1,0,0,6,0,0
aaai_2025/AAAI_2025_34785,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34786,3,0,0,0,0,0,1,0,1,0,1,0
aaai_2025/AAAI_2025_34787,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34788,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34789,5,0,0,0,0,0,2,0,0,3,0,0
aaai_2025/AAAI_2025_34790,3,0,0,0,0,0,0,0,0,3,0,0
aaai_2025/AAAI_2025_34791,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34792,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34793,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34794,2,0,0,0,0,0,0,0,2,0,0,0
aaai_2025/AAAI_2025_34795,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34796,1,0,0,0,0,0,0,0,1,0,0,0
aaai_2025/AAAI_2025_34797,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34798,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34799,9,0,0,0,0,4,1,0,0,0,0,4
aaai_2025/AAAI_2025_34800,1,0,0,0,0,0,1,0,0,0,0,0
aaai_2025/AAAI_2025_34801,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34802,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34803,8,0,0,0,0,6,0,0,0,1,1,0
aaai_2025/AAAI_2025_34804,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34805,2,0,0,0,0,0,1,0,0,1,0,0
aaai_2025/AAAI_2025_34806,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34807,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34808,1,0,0,0,0,0,1,0,0,0,0,0
aaai_2025/AAAI_2025_34809,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34810,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34811,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34812,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34813,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34814,8,1,0,0,0,0,0,0,3,3,1,0
aaai_2025/AAAI_2025_34815,1,0,0,0,0,0,0,0,0,0,0,1
aaai_2025/AAAI_2025_34816,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34817,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34717,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34718,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34719,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34720,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34721,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34722,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34723,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34724,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34725,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34726,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34727,1,1,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34728,1,0,0,0,0,0,0,0,0,0,0,1
aaai_2025/AAAI_2025_34729,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34730,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34731,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34733,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34734,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34735,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34736,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34737,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34738,3,0,0,0,0,0,0,0,0,3,0,0
aaai_2025/AAAI_2025_34739,1,0,0,0,1,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34740,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34741,4,0,0,0,0,4,0,0,0,0,0,0
aaai_2025/AAAI_2025_34742,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34743,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34744,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34745,8,0,0,0,0,1,0,1,0,1,0,5
aaai_2025/AAAI_2025_34746,6,0,0,0,0,0,1,0,0,1,0,4
aaai_2025/AAAI_2025_34747,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34748,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34749,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34750,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34751,4,0,0,0,0,0,0,0,0,4,0,0
aaai_2025/AAAI_2025_34752,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34753,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34754,1,0,0,0,0,0,1,0,0,0,0,0
aaai_2025/AAAI_2025_34755,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34756,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34757,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34758,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34759,1,0,0,0,0,0,0,0,0,0,0,1
aaai_2025/AAAI_2025_34760,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34761,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34762,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34763,4,0,0,0,0,2,1,0,0,1,0,0
aaai_2025/AAAI_2025_34764,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34765,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34766,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34767,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34567,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34568,3,0,0,0,0,0,1,0,0,2,0,0
aaai_2025/AAAI_2025_34569,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34570,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34571,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34572,1,0,0,0,0,0,0,0,0,0,0,1
aaai_2025/AAAI_2025_34573,3,0,0,0,0,0,0,0,0,3,0,0
aaai_2025/AAAI_2025_34574,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34575,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34576,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34577,12,1,0,0,1,1,2,4,1,1,0,1
aaai_2025/AAAI_2025_34578,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34579,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34580,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34581,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34582,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34583,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34584,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34585,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34586,4,1,0,0,0,0,1,1,0,1,0,0
aaai_2025/AAAI_2025_34587,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34588,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34589,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34590,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34591,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34592,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34593,2,0,0,0,0,2,0,0,0,0,0,0
aaai_2025/AAAI_2025_34594,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34595,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34596,3,0,0,0,0,2,0,0,0,1,0,0
aaai_2025/AAAI_2025_34597,24,1,0,0,0,7,1,0,0,3,0,12
aaai_2025/AAAI_2025_34598,3,0,0,0,1,0,0,0,2,0,0,0
aaai_2025/AAAI_2025_34599,15,0,0,0,0,0,0,2,0,0,0,13
aaai_2025/AAAI_2025_34600,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34601,5,0,0,0,0,0,0,0,1,4,0,0
aaai_2025/AAAI_2025_34602,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34603,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34604,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34605,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34606,2,0,0,0,0,0,0,0,0,1,0,1
aaai_2025/AAAI_2025_34607,5,0,0,0,0,2,0,0,0,1,0,2
aaai_2025/AAAI_2025_34608,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34609,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34610,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34611,6,0,0,0,0,0,0,0,0,3,1,2
aaai_2025/AAAI_2025_34612,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34613,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34614,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34615,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34616,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34667,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34668,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34669,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34670,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34671,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34672,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34673,1,0,0,0,1,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34674,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34675,2,1,0,0,0,0,1,0,0,0,0,0
aaai_2025/AAAI_2025_34676,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34677,9,0,0,0,0,1,1,4,0,0,0,3
aaai_2025/AAAI_2025_34678,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34679,3,0,0,0,0,0,0,0,0,1,2,0
aaai_2025/AAAI_2025_34680,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34681,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34682,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34683,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34684,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34685,3,0,0,0,0,0,1,0,0,2,0,0
aaai_2025/AAAI_2025_34686,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34687,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34688,3,0,0,0,0,0,0,0,0,3,0,0
aaai_2025/AAAI_2025_34689,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34690,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34691,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34692,4,0,0,0,0,0,1,0,1,2,0,0
aaai_2025/AAAI_2025_34693,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34694,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34695,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34696,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34697,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34698,2,0,0,0,0,0,2,0,0,0,0,0
aaai_2025/AAAI_2025_34699,2,0,0,0,0,0,0,1,1,0,0,0
aaai_2025/AAAI_2025_34700,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34701,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34702,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34703,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34704,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34705,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34706,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34707,2,0,0,0,0,0,0,0,1,1,0,0
aaai_2025/AAAI_2025_34708,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34709,8,0,0,0,0,0,1,1,2,3,1,0
aaai_2025/AAAI_2025_34710,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34711,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34712,37,0,0,0,0,32,2,0,0,3,0,0
aaai_2025/AAAI_2025_34713,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34714,7,0,0,0,0,0,0,0,0,7,0,0
aaai_2025/AAAI_2025_34715,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34716,6,0,0,0,0,0,0,2,2,2,0,0
aaai_2025/AAAI_2025_34818,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34819,2,0,0,0,0,0,0,0,0,2,0,0
aaai_2025/AAAI_2025_34820,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34821,3,0,0,0,0,0,0,1,0,2,0,0
aaai_2025/AAAI_2025_34822,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34823,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34824,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34825,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34826,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34827,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34828,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34829,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34830,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34831,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34832,12,2,0,0,0,5,3,0,0,2,0,0
aaai_2025/AAAI_2025_34833,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34834,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34835,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34836,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34837,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34838,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34839,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34840,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34841,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34842,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34843,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34844,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34845,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34846,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34847,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34848,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34849,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34850,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34851,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34852,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34853,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34854,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34855,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34856,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34857,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34858,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34859,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34860,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34861,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34862,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34863,3,0,0,0,0,0,1,0,0,2,0,0
aaai_2025/AAAI_2025_34864,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34865,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34866,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34867,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34918,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34919,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34920,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34921,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34922,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34923,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34924,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34925,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34926,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34927,1,0,0,0,1,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34928,6,0,0,0,0,0,0,0,3,3,0,0
aaai_2025/AAAI_2025_34929,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34930,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34931,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34932,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34933,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34934,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34935,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34936,1,0,0,0,0,0,0,0,0,1,0,0
aaai_2025/AAAI_2025_34937,0,0,0,0,0,0,0,0,0,0,0,0
aaai_2025/AAAI_2025_34938,0,0,0,0,0,0,0,0,0,0,0,0
